0
905
187327
80869
721785
909768
40214
40215
1660
651609
712124
1656
654
732
739
239935
179636
28117
328814
908612
33032
33037
214853
105841
169435
28197
1382
1383
82135
354
1396
47678
626929
310298
387090
821
28111
338188
626930
817
290053
329854
28116
310297
376805
46506
818
820
371601
1680
1683
28025
1681
1685
28026
1689
216816
35833
1322
53443
52584
1703
118748
45851
199
824
76517
197
204
28080
37692
706435
2718
43997
545
67825
1639133
133448
457421
208479
1492
89153
1535
84026
1502
1547
84030
29347
457396
556261
908340
2860053
29348
1512
74426
147207
147206
285
100884
116085
410072
33043
43765
161879
1727
413502
84163
80866
876
901
457398
881
218538
309120
204038
39486
88431
163665
67780
84112
502558
225324
548
61645
69218
550
158836
399742
469613
37734
1351
1352
1353
658659
552396
208962
562
1735
39483
31971
39485
39488
1736
39491
467210
39492
39496
853
143361
1260
849
850
851
860
556263
861
856
2702
1379
29391
84135
46124
137732
726
727
729
249188
213
35818
210
61171
571
244366
2683688
2683689
658086
1579
83683
1604
1605
1580
1582
181675
1610
47770
1584
1613
1614
1596
1587
147802
33959
1632
1590
1598
47715
1623
1599
1624
1625
227945
1633
1363
1358
47671
157688
33964
1251
1244
1246
1245
168384
907
699192
187326
52022
2173
2317
1270
52226
2051
2098
483
495
484
485
487
488
28449
28118
1247
133926
237576
608534
712414
351091
847
553
517433
470934
823
46503
454155
78258
487175
33033
1254
1255
507750
54005
33031
712430
1261
341694
626940
28123
281920
28125
28126
28127
165179
52227
28129
28130
28132
310514
28133
28134
76122
386414
1747
1744
584
102862
158850
228
234831
106588
287
930166
294
47880
300
303
316
47877
638849
34038
2703885
301301
166486
360807
2047
43675
552398
40518
1161942
46228
457412
657323
54736
28901
78259
671224
135083
69823
28151
177972
84109
102148
1280
1281
29385
1292
1311
1328
113107
76860
45634
1317
1334
1335
315405
1302
102684
68892
28037
1309
1303
1318
1348
68891
1313
257758
1314
1304
1305
435842
563037
563038
712620
712630
1308
1343
214851
626938
40545
28112
167
2039
154288
39777
39778
29466
671228
671229
364317
669
172901
137591
1249
339
384638
261299
89152
33038
40520
33039
2811711
245014
2648384
186928
